filename,contrast_00,contrast_45,contrast_90,contrast_135,corellation_00,corellation_45,corellation_90,corellation_135,homogeneity_00,homogeneity_45,homogeneity_90,homogeneity_135,entropy_00,entropy_45,entropy_90,entropy_135,variance_00,variance_45,variance_90,variance_135,r,g,b,h,s,i,grayscale,class
20200713_121834.jpg,334.30038139763803,686.3594147188288,502.1477608267697,587.6917973835945,0.0004383083602400805,0.0003980014340791327,0.00041851901751779197,0.00040916366411368493,0.14883336791991722,0.0921852705341334,0.1017416717681575,0.09268878033579296,3.8658863577121836,3.983447997817426,3.9477829442053753,3.9679386703927677,3.1435817953110686e-09,2.0651557211339607e-09,2.312037595606343e-09,2.1763949661393233e-09,0.5156877106311275,0.5151288200827205,0.6102900486366422,0.5460272097120098,0.044609757965686274,0.519582950367647,0.5437121821384804,0
20200713_122004.jpg,313.73523622047213,472.8019716039419,344.70866141731955,559.8700477400956,0.00037701382495325625,0.0003654745639429217,0.00037549491372362127,0.00035837072901363684,0.1722586492962926,0.12823580051258143,0.14172837217571835,0.11917586214314468,3.8450942866024547,3.927888481476442,3.8858359001499427,3.952719398465789,4.747179928234856e-09,3.4714648298444104e-09,3.883598122946246e-09,3.143062908238037e-09,0.5392319623161764,0.5362292719822304,0.6574479645373774,0.5758741191789216,0.05297995174632353,0.5839551738664216,0.572885311351103,0
20200713_122829.jpg,232.54693651574664,354.2044764089515,262.25578248031303,368.7905015810006,0.0009043333194223896,0.0008541008965033542,0.00090590849107602,0.0008461907599814193,0.18943219257117924,0.13513440243619687,0.16418783826584946,0.14575187737910694,3.5841931115999692,3.6486706914105898,3.587828575897218,3.643012445815153,8.453084763941639e-09,6.452433890346275e-09,7.9999246445553e-09,6.6702199787749146e-09,0.6831339518229167,0.6828373927696079,0.7292707854626226,0.6973635206035539,0.025567507276348038,0.4956133674172794,0.696924067478554,0
20200713_123106.jpg,150.12758366141637,268.80804761609306,236.9045275590534,317.2836505672987,0.0009389709960329947,0.0008970450756612856,0.0009152796076275023,0.0008706349659735801,0.36410854494876843,0.2483524610910218,0.25226666929001706,0.2278872609083076,3.3342748303491763,3.4798253520463667,3.461791292597704,3.514764285191465,2.7153590518880285e-08,1.5521995650734772e-08,1.6496532527761396e-08,1.3952827234174804e-08,0.6884035596660539,0.6848838656556373,0.7209580365349265,0.6965968711703432,0.02238195082720588,0.6236964805453431,0.6960595224417893,0
20200713_123734.jpg,499.76322588582127,793.1825283650525,558.7438484251985,743.1382602765216,0.0003168508365714012,0.00029863329243781883,0.00031207941500349705,0.00030162603509973056,0.08322754325468626,0.06475641124852116,0.07252024059511966,0.06581924078866212,4.019161851422212,4.077137102839414,4.042191925894017,4.069987797519913,1.626205623382688e-09,1.3565737547288507e-09,1.4992018411973852e-09,1.3836723738654066e-09,0.5455927830116422,0.5389590992647059,0.5925302542892157,0.5577160405177696,0.02942828010110294,0.6882723939185049,0.5556511374080882,0
20200713_131631.jpg,155.41363188976362,387.40107880215635,270.1417322834633,306.1157542315067,0.0005841719441783342,0.0005386889709259898,0.0005594398654583325,0.0005538699564116115,0.2775286061123009,0.1770615975381328,0.20612855977092778,0.19359408464235742,3.514931309946291,3.706359801199005,3.6462384754066095,3.6751694724489874,1.2578643404348778e-08,6.950649628324422e-09,8.458772362280013e-09,7.645389010062374e-09,0.5569247376685049,0.5467747108609069,0.6287320006127451,0.5759844611672794,0.03975112017463235,0.7759878121170343,0.5724609375,0
20200713_131920.jpg,424.34842519684634,663.8989397978829,388.511995570861,573.3325686651378,0.00039438158682890103,0.00037253711654832816,0.00039831913641392666,0.00038110722691695305,0.1083010172237209,0.07928275990445707,0.09965238318210866,0.0825793349325773,3.9494705397027587,4.014917424706282,3.9467930197548724,3.9987787152097014,2.1343939784692295e-09,1.7390338111788748e-09,2.1065622789860214e-09,1.8118246907210081e-09,0.53699951171875,0.5380373487285539,0.6328057981004902,0.5679101083792892,0.043429266237745096,0.42641003178615194,0.566302370557598,0
20200713_132310.jpg,294.7279158464565,488.59123318246776,361.973978838581,507.0974641949312,0.000503698978188451,0.00047928426562843474,0.0004991996695529287,0.00047653999078062264,0.24561679798967426,0.17360907283557606,0.1893229590590747,0.17492974806380993,3.6799921242628453,3.7784130074959794,3.7432657665984053,3.790041413951542,1.1397239729190198e-08,6.819966244263284e-09,7.713783593125761e-09,6.73321547001444e-09,0.6183071959252451,0.613012455958946,0.6882697610294117,0.637896608838848,0.035531077665441176,0.692776549096201,0.6362338196997549,0
20200713_132521.jpg,360.9133243110253,600.5311550623122,375.9840674212598,522.2437224874469,0.0006295378308117062,0.0005677449277247596,0.0006262919813063005,0.0005883333557693118,0.2171892962003096,0.14956806634446695,0.16891615911256858,0.15590049037715592,3.6667077368742422,3.759147752795059,3.696851438053935,3.733694964661947,8.116794685538729e-09,5.4716633046702e-09,6.6668901751168405e-09,5.91741212745863e-09,0.5712134267769607,0.5682882869944853,0.6560072954963235,0.5967103247549019,0.0405673157935049,0.5803964652267157,0.5949383903952206,0
20200713_133206.jpg,471.10746801180676,709.9547399094743,471.8139763779481,723.5684791369523,0.0005275221984477668,0.0004814340315081057,0.0005248386892832624,0.0004788914275528604,0.08012314310893433,0.06648513611908838,0.08014424122309328,0.06645483568235587,3.9242876321738143,3.9766408918214853,3.924301486339658,3.9769365803674,2.2107867967602754e-09,1.939018101105469e-09,2.265035513906486e-09,1.9423027822129304e-09,0.5566825118719363,0.5510727826286764,0.6580190621170343,0.5871354645373774,0.03981215533088235,0.6537662281709559,0.5837567497702206,0
20200713_141448.jpg,393.6523129921252,841.4905449810907,665.7731299212652,792.8972657945359,0.00043034086541303673,0.0003789700135568029,0.00039826895629835313,0.00038439052753525037,0.13882474009655643,0.08748074979023257,0.09638463806512734,0.0901929458775919,3.8886482482917635,4.00396583234669,3.979307156959683,3.994903948181222,3.373655252968417e-09,2.1875687474066694e-09,2.385947502947643e-09,2.2771349626047654e-09,0.5064579982383578,0.5003240847120098,0.6154385435814951,0.5391637465533088,0.04996840533088235,0.6193558038449755,0.5354836856617647,0
20200713_142253.jpg,287.8254183070875,461.3092566185154,386.4167691929166,518.2729245458507,0.0005246546351088034,0.000502983670366521,0.0005157432193993907,0.0004934315255462431,0.32826559617961076,0.21460603692776636,0.2308263323246676,0.21857890296187957,3.4795412986127907,3.6152662416292825,3.5877296747236556,3.623520233629345,2.7894768308437252e-08,1.3278382489279383e-08,1.4724715725599083e-08,1.3606938582555175e-08,0.6256809608609069,0.6189929438572304,0.6850485409007353,0.641555845971201,0.03148648131127451,0.6987986845128676,0.6394358915441176,0
20200713_142735.jpg,111.18042568897482,232.7658255316482,160.8298474409451,210.47516895033525,0.0005046391724259675,0.0004952704666496582,0.0005056106870073939,0.0004985000381857061,0.3654352492313005,0.21910531728350202,0.24753808997977642,0.2379916453466286,3.4087276499812003,3.575702707767087,3.5034063707845697,3.550873893907637,2.3987705831607827e-08,1.3409593768518509e-08,1.6398024479383074e-08,1.448544414125163e-08,0.5933924057904412,0.5857412300857843,0.6461083505667892,0.6066288966758578,0.028687002144607843,0.7420915192248775,0.6046231138939951,0
20200713_143147.jpg,60.157787893700394,129.68212536425133,100.72988435039234,163.6940913881817,0.00022203053535897768,0.00022059707491035632,0.00022124954184157735,0.0002197334635311525,0.3938520760506652,0.3051749187209616,0.34886833263323375,0.29458319346437983,3.187386561464921,3.3377307349213443,3.2732690504943585,3.3568776618872223,6.544480110067447e-08,4.442963910989125e-08,5.7599490691213967e-08,4.302245490973152e-08,0.45666456035539216,0.45069771560968136,0.5436573701746323,0.482513308057598,0.06507999195772059,0.7108683268229167,0.47917073567708335,0
20200713_170537.jpg,630.4203986220416,957.6944633889312,685.1569266732284,850.2512245024461,0.00048633059876091416,0.0004295481041331356,0.00047859147815658914,0.0004491515661383695,0.09093639915983613,0.06546817532409148,0.07926040540067089,0.06920267900220163,3.928664694286714,3.9825028076829923,3.9456169257706386,3.969397193575565,2.4284456996688896e-09,2.0044477756657027e-09,2.242689315358766e-09,2.1029295538697653e-09,0.5757235657935049,0.5742252125459559,0.670053280101103,0.6052705652573529,0.03726734834558824,0.5733336205575981,0.6031436695772059,0
20200713_171306.jpg,327.2429872047228,518.0261020522042,355.4825295275561,512.179800359599,0.0005445751131258557,0.0005106327073854281,0.0005407558846551087,0.0005117390361032751,0.1457282999789617,0.10265134244393632,0.12498108413711978,0.10676178333084976,3.7905723083578975,3.8711636073367255,3.8098387533006095,3.8648185363504424,4.166569977664292e-09,3.104024103898258e-09,3.760325326805143e-09,3.145815805488725e-09,0.6131168141084559,0.6093534581801471,0.6917987898284313,0.6362769033394607,0.0333285462622549,0.5758267271752451,0.6345035328584558,0
20200713_171849.jpg,234.0334030511812,461.16436232872564,361.13035187008137,462.5881331762666,0.0004073869946066577,0.0003872097787624716,0.000397059734659073,0.00038705171172347927,0.2639491248343044,0.16573933809047917,0.1784392388517068,0.17182679121625077,3.6559327964869337,3.800765431062667,3.7654911292117927,3.7925063135910793,1.166727073050394e-08,6.09012183318934e-09,7.078937908544581e-09,6.591944854883717e-09,0.5897465724571078,0.5792255476409314,0.6790718826593137,0.6142736098345588,0.04169227749693628,0.6863695331648284,0.6103527592677697,0
20200713_190909.jpg,362.6127583661373,590.1997023994045,476.46038385826466,576.3346146692298,0.00039949896038113625,0.00038393370765734774,0.0003945935420499637,0.0003852931194510737,0.16225593944467187,0.1145460570405198,0.12537360372168396,0.11366522769330559,3.841271296879911,3.932508044362297,3.9038995494401862,3.9324931649846726,4.884997373867763e-09,3.259782508913677e-09,3.6572845223906524e-09,3.178838581622667e-09,0.5653542911305147,0.5722297219669118,0.6130351945465686,0.5817069259344363,0.027146283318014705,0.3342785405177696,0.5837995940563725,0
20200713_191113.jpg,315.4459891732254,532.7381734763464,435.0210999015734,560.5768491536977,0.001275226750324958,0.0009352958980110577,0.0010855295474296671,0.0008918484645534966,0.19763222871854744,0.14942641405048732,0.16589346402143795,0.1443749433535084,3.381734274206219,3.457888355474547,3.430282902054034,3.464517435673587,1.8374680378223933e-08,1.3729883168752849e-08,1.5480157903565667e-08,1.3779454249452698e-08,0.5265845205269608,0.5327610389859069,0.5594760071997549,0.5379435221354166,0.01846133961397059,0.3954309800091912,0.5403037875306372,0
20200713_191936.jpg,457.4894192913335,683.4694649389301,510.7955831692875,664.4158968317886,0.0004002359288972057,0.00037996742950161444,0.00039673417609460275,0.0003819169301818733,0.14869778775523793,0.099942043558708,0.11250971339322055,0.09705591406924144,3.848975430755261,3.9145840495840147,3.8769857120772935,3.907297723304115,3.557483586222779e-09,2.888872864297215e-09,3.207176774611802e-09,2.8576227392968395e-09,0.554904114966299,0.5569242589613971,0.615652286305147,0.5740155388327206,0.03576468673406863,0.4556863223805147,0.5743243049172794,0
20200713_192442.jpg,514.930056594485,789.4218488436978,659.3046874999977,952.1548143096303,0.0004728647208985848,0.0004317085201351865,0.00045084759126375127,0.00040690557492382263,0.12719655378067773,0.08916107633332213,0.1021206554688268,0.0906927596901291,3.8700321435716116,3.9497591845807274,3.9137188070757483,3.9561568620891046,3.1425135661815264e-09,2.3284581049088486e-09,2.691692002457157e-09,2.3415088468090294e-09,0.38680300245098037,0.3771771599264706,0.5440317191329657,0.4352541456035539,0.06919639437806373,0.7184393190870098,0.42822457107843137,0
20200714_170831.jpg,121.22699311023476,252.47206894413637,199.54601377952753,271.0378200756396,0.00029065638907159713,0.00028674325640469354,0.00028923592345246797,0.0002859425531781371,0.27281995795395736,0.13831176743309861,0.14756869229673772,0.13970991913894065,3.6508985322292853,3.8597010662362705,3.819314108567263,3.8506776688908397,6.489419784325056e-09,2.9954536622927066e-09,3.3108607027858683e-09,3.080122183339499e-09,0.5580114028033089,0.5350849226409313,0.6216595818014706,0.5699429381127451,0.03884085860906863,0.9445535098805147,0.5635483685661765,0
